Account Code,Territory,Account Type,Key Account,Key Account Manager,Account Name,Account Manager
86865729,Secomber,No Key Account,No Key Account,No Key Account Manager,The Miller's Emporium Secomber,Carolyn Scott
48162508,Caer Westphal,No Key Account,No Key Account,No Key Account Manager,The Miller's Toolkit Caer Westphal,Isabella Suda
70721875,Urmlaspyr,No Key Account,No Key Account,No Key Account Manager,The Miser's Aviation Urmlaspyr,Gabrielle Cameron
61899075,Baldur's Gate,No Key Account,No Key Account,No Key Account Manager,The Miser's Merchandising Baldur's Gate,Bridget Tichá
71126168,Ironspur,No Key Account,No Key Account,No Key Account Manager,The Modified Magic Stone Ironspur,Corina Hendriks
53013240,Nyth,No Key Account,No Key Account,No Key Account Manager,The Modified Stock & Go Nyth,Carolyn Scott
50718632,Gracklstugh,No Key Account,No Key Account,No Key Account Manager,The Mortal Adventure Gracklstugh,Carolyn Scott
97922903,Azureleaf,No Key Account,No Key Account,No Key Account Manager,The Mortal Jewlery Shop Azureleaf,Heather Nugnes
88934690,Fort Calim,No Key Account,No Key Account,No Key Account Manager,The Mystic Weaponsmith Fort Calim,Saban Henderson
27161395,The Nath,Key Account,Bardic College Union,Hector Lightbringer,The Nath Bardic College,None
96544811,The Nath,Key Account,House of Wonders,Aewynn Aasimar,The Nath House of Wonders,None
69326408,The Nath,Key Account,Nobility,Eric the Cleric,The Nath Nobility,None
43417107,The Nath,Key Account,Zhentarim,Josette Gonzalez,The Nath Zhentarim,None
16427825,Dwarven Valley,No Key Account,No Key Account,No Key Account Manager,The New-Age Antiquity Dwarven Valley,Rachel Rychcik
51710594,Nykkar,No Key Account,No Key Account,No Key Account Manager,The New-Age Collection Nykkar,Bridget Tichá
88769894,Phandalin,No Key Account,No Key Account,No Key Account Manager,The Obsidian Library Phandalin,Rachel Rychcik
96736751,Olafstaad,No Key Account,No Key Account,No Key Account Manager,The Odd Provision Olafstaad,Lacey Bodin
11010078,Daerlun,No Key Account,No Key Account,No Key Account Manager,The Opal Item Daerlun,Ariadna Lombard
46107791,Skuld,No Key Account,No Key Account,No Key Account Manager,The Otherworldly Boat Skuld,Gabrielle Cameron
21013490,Sunderstaad,No Key Account,No Key Account,No Key Account Manager,The Otherworldly Discount Shop Sunderstaad,Paulina Ellis
94882290,Arrabar,No Key Account,No Key Account,No Key Account Manager,The Otherworldly Outlet Arrabar,François Lewis
30822753,Amruthar,No Key Account,No Key Account,No Key Account Manager,The Perfect Armorsmith Amruthar,Corina Hendriks
65326182,Paletorch,No Key Account,No Key Account,No Key Account Manager,The Perfect Atelier Paletorch,Ruperta Douglas
56545650,Erebos,No Key Account,No Key Account,No Key Account Manager,The Perfect Boutique Erebos,Veronica Humphrey
70363296,Iriaesbor,No Key Account,No Key Account,No Key Account Manager,The Perfect Plant Iriaesbor,Carrie Adams
94831918,Waymoot,No Key Account,No Key Account,No Key Account Manager,The Perilous Repository Waymoot,Danielle Kidawa
82979947,Riatavin,No Key Account,No Key Account,No Key Account Manager,The Perilous Solution Riatavin,Connie Munoz
10450826,The Smoking Keep,No Key Account,No Key Account,No Key Account Manager,The Philosopher's Rarity The Smoking Keep,Ruperta Douglas
76826100,Duskan,No Key Account,No Key Account,No Key Account Manager,The Platinum Atelier Duskan,Lauren Masiak
36862530,Phent,No Key Account,No Key Account,No Key Account Manager,The Pristine Blacksmith Phent,Linda Hensley
10493373,Valls,No Key Account,No Key Account,No Key Account Manager,The Pristine Workroom Valls,Isabella Suda
52152029,Hammerstaad,No Key Account,No Key Account,No Key Account Manager,The Quality Book Hammerstaad,Szymon Joyce
38333408,Citadel of Conjurers,No Key Account,No Key Account,No Key Account Manager,The Quality Hammer & Anvil Citadel of Conjurers,Federico Zirme
28191265,Nethyr,No Key Account,No Key Account,No Key Account Manager,The Raven's Acquisition Nethyr,Corina Hendriks
94277447,Phannaskul,No Key Account,No Key Account,No Key Account Manager,The Raven's Solution Phannaskul,Kristin Grifeo
89534868,Citadel of Conjurers,No Key Account,No Key Account,No Key Account Manager,The Raven's Weaponsmith Citadel of Conjurers,William Coste
63299358,Adama's Tooth,No Key Account,No Key Account,No Key Account Manager,The Red Shoppe Adama's Tooth,Mária Steele
22059880,Shoun,No Key Account,No Key Account,No Key Account Manager,The Red Souvenir Shoun,Gabrielle Cameron
12073635,Trademeet,No Key Account,No Key Account,No Key Account Manager,The Red Superstore Trademeet,Hans-Rainer Miller
61321138,Gracklstugh,No Key Account,No Key Account,No Key Account Manager,The Refurbished Provision Gracklstugh,Ruperta Douglas
49542697,Nashkel,No Key Account,No Key Account,No Key Account Manager,The Researcher's Foundry Nashkel,Hans-Rainer Miller
82765101,Harrowdale,No Key Account,No Key Account,No Key Account Manager,The Resolute Garage Harrowdale,Ruperta Douglas
31869952,Holondeth,No Key Account,No Key Account,No Key Account Manager,The Resolute Metalshop Holondeth,Jérôme Dyrek
15487167,Norheim,No Key Account,No Key Account,No Key Account Manager,The Resolute Mount Norheim,Lauren Masiak
42713675,Wyrmspine,No Key Account,No Key Account,No Key Account Manager,The Revealing Grocer Wyrmspine,Jeffrey Traetta
76298780,Blackstone,No Key Account,No Key Account,No Key Account Manager,The Revealing Solution Blackstone,Kryštof Šťastný
75420182,Citadel of Conjurers,No Key Account,No Key Account,No Key Account Manager,The Right Tradeshop Citadel of Conjurers,Noemí Brown
52647861,Daggerford,No Key Account,No Key Account,No Key Account Manager,The Ruby Instrument Daggerford,Veronica Humphrey
63233092,Phannaskul,No Key Account,No Key Account,No Key Account Manager,The Ruby Transactions Phannaskul,Lacey Bodin
63032941,Rivermoot,No Key Account,No Key Account,No Key Account Manager,The Sage's Rod & Staff Rivermoot,Gabrielle Cameron
23814627,Eveningstar,No Key Account,No Key Account,No Key Account Manager,The Sapphire Adventure Eveningstar,Ksawery Williams
32188930,Mirabar,No Key Account,No Key Account,No Key Account Manager,The Sapphire Hammer & Anvil Mirabar,Deborah Novotná
42802390,Vaelan,No Key Account,No Key Account,No Key Account Manager,The Sapphire Mixture Vaelan,Szymon Joyce
66731892,Palischuk,No Key Account,No Key Account,No Key Account Manager,The Shaded Pantry Palischuk,Rachel Rychcik
64150574,Myth Drannor,No Key Account,No Key Account,No Key Account Manager,The Shaded Smokepowder Myth Drannor,Mária Steele
90609783,Triel,No Key Account,No Key Account,No Key Account Manager,The Shadow Potion Shop Triel,Lacey Bodin
66655116,Fort Belurian,No Key Account,No Key Account,No Key Account Manager,The Sharp Boat Fort Belurian,Bridget Tichá
29333907,Vaelan,No Key Account,No Key Account,No Key Account Manager,The Sharp Merchandising Vaelan,Gabrielle Cameron
79403804,Keltar,No Key Account,No Key Account,No Key Account Manager,The Silver Shop Keltar,Malwina Calderón
97397838,Leilon,No Key Account,No Key Account,No Key Account Manager,The Silver Workroom Leilon,Sandra Carlier
13554055,The Smoking Keep,Key Account,Bardic College Union,Hector Lightbringer,The Smoking Keep Bardic College,None
77177641,The Smoking Keep,Key Account,House of Wonders,Aewynn Aasimar,The Smoking Keep House of Wonders,None
91968351,The Smoking Keep,Key Account,Nobility,Eric the Cleric,The Smoking Keep Nobility,None
17366260,The Smoking Keep,Key Account,Zhentarim,Josette Gonzalez,The Smoking Keep Zhentarim,None
77646913,New Sarshel,No Key Account,No Key Account,No Key Account Manager,The Splendid Grocer New Sarshel,Linda Hensley
34060552,Fort Morninglord,No Key Account,No Key Account,No Key Account Manager,The Steadfast Atelier Fort Morninglord,Linda Hensley
13441175,Daerlun,No Key Account,No Key Account,No Key Account Manager,The Steadfast Aviation Daerlun,Febe Sullivan
76735654,Oman,No Key Account,No Key Account,No Key Account Manager,The Steel Arcana Oman,Margaret Toscanini
25364095,Palischuk,No Key Account,No Key Account,No Key Account Manager,The Steel Boutique Palischuk,Marleen Roy
60251248,Bryn Shander,No Key Account,No Key Account,No Key Account Manager,The Steel Distribution Center Bryn Shander,Kristin Grifeo
96764003,Farview,No Key Account,No Key Account,No Key Account Manager,The Steel Stock & Go Farview,Jeffrey Traetta
63579248,Trademeet,No Key Account,No Key Account,No Key Account Manager,The Steel Tradeshop Trademeet,Mark Franceschi
45369172,Ruathym,No Key Account,No Key Account,No Key Account Manager,The Tuned Atelier Ruathym,William Coste
52568373,Ilmwatch,No Key Account,No Key Account,No Key Account Manager,The Tuned Shield Ilmwatch,Deborah Novotná
27948058,Caer Westphal,No Key Account,No Key Account,No Key Account Manager,The Ubiquitous Discount Shop Caer Westphal,Bruno Kadlec
35173292,Berdusk,No Key Account,No Key Account,No Key Account Manager,The Ubiquitous Grocer Berdusk,Bridget Tichá
36463357,Mithral Hall,No Key Account,No Key Account,No Key Account Manager,The Ubiquitous Magic Stone Mithral Hall,Bruno Kadlec
46602150,Bryn Shander,No Key Account,No Key Account,No Key Account Manager,The Usual Estoc Bryn Shander,Carolyn Scott
15768037,Calimport,No Key Account,No Key Account,No Key Account Manager,The Usual Item Calimport,Ariadna Lombard
59847497,Heliogabalus,No Key Account,No Key Account,No Key Account Manager,The Usual Provision Heliogabalus,Heather Nugnes
34109644,Silverymoon,No Key Account,No Key Account,No Key Account Manager,The Warrior's Collection Silverymoon,Ruperta Douglas
74377464,Starmantle,No Key Account,No Key Account,No Key Account Manager,The Warrior's Trinket Starmantle,François Lewis
25318231,Gnarhelm,No Key Account,No Key Account,No Key Account Manager,The Whispering Emporium Gnarhelm,Lacey Bodin
89043407,Mereu,No Key Account,No Key Account,No Key Account Manager,The White Adventuring Shop Mereu,Josh Blanc
28116994,Paletorch,No Key Account,No Key Account,No Key Account Manager,The White Smokepowder Paletorch,Kryštof Šťastný
66732453,Proskur,No Key Account,No Key Account,No Key Account Manager,The Wizardly Equipment Shop Proskur,Ruperta Douglas
36249811,Maralith,No Key Account,No Key Account,No Key Account Manager,The Wondrous Potion & Elixir Maralith,Veronica Humphrey
27350104,Phent,No Key Account,No Key Account,No Key Account Manager,The Wondrous Transport Phent,Marta Tichá
16414058,Mucklestones,No Key Account,No Key Account,No Key Account Manager,The Wooden Adventure Mucklestones,Christina Hendrix
51429711,Fort Morninglord,No Key Account,No Key Account,No Key Account Manager,The Wooden Equipment Shop Fort Morninglord,Margaret Toscanini
13124296,Kai Shan,No Key Account,No Key Account,No Key Account Manager,The Wooden Horse Kai Shan,Hans-Rainer Miller
31110850,Velen,No Key Account,No Key Account,No Key Account Manager,The Wooden Summon Velen,Bruno Kadlec
31108510,Ordulin,No Key Account,No Key Account,No Key Account Manager,The Wooden Transactions Ordulin,Gabrielle Cameron
54620426,Friendly Arm Inn,No Key Account,No Key Account,No Key Account Manager,The Wyrm's Boat Friendly Arm Inn,Josh Blanc
78917216,Hlath,No Key Account,No Key Account,No Key Account Manager,The Wyrm's Emporium Hlath,Ariadna Lombard
85171415,Azureleaf,No Key Account,No Key Account,No Key Account Manager,Thesra's Armor & Weapons Azureleaf,Ksawery Williams
80898741,Murann,No Key Account,No Key Account,No Key Account Manager,Thesra's Tradeshops Murann,Josh Blanc
40297223,Citadel of Conjurers,No Key Account,No Key Account,No Key Account Manager,Thibault's Encounters Citadel of Conjurers,Szymon Joyce
10766381,Khaerbaal,No Key Account,No Key Account,No Key Account Manager,Thibault's Smokepowder Khaerbaal,Ruperta Douglas
92577386,Urmlaspyr,No Key Account,No Key Account,No Key Account Manager,Thibault's Stores Urmlaspyr,Christina Hendrix
70828033,Thindar,Key Account,Bardic College Union,Hector Lightbringer,Thindar Bardic College,None
10498320,Thindar,Key Account,House of Wonders,Aewynn Aasimar,Thindar House of Wonders,None
14168186,Thindar,Key Account,Nobility,Eric the Cleric,Thindar Nobility,None
23166983,Thindar,Key Account,Sprite's & Spirits,Glandarok Lightheart,Thindar Sprite's & Spirits,None
19866196,Thindar,Key Account,Zhentarim,Josette Gonzalez,Thindar Zhentarim,None
68050864,Aerilpar,No Key Account,No Key Account,No Key Account Manager,Thomas's Armor & Weapons Aerilpar,Rachel Rychcik
76296373,Leilon,No Key Account,No Key Account,No Key Account Manager,Thomas's Emporia Leilon,Ruperta Douglas
65809498,Gracklstugh,No Key Account,No Key Account,No Key Account Manager,Thomas's Equipment Gracklstugh,Deborah Novotná
43265602,Dusk Hold,No Key Account,No Key Account,No Key Account Manager,Thomas's Horses Dusk Hold,Federico Zirme
25061914,Berdusk,No Key Account,No Key Account,No Key Account Manager,Thomas's Jewelry Berdusk,Ariadna Lombard
88900781,Telos City,No Key Account,No Key Account,No Key Account Manager,Thomas's Pantries Telos City,Corina Hendriks
32382397,Auckney,No Key Account,No Key Account,No Key Account Manager,Thomas's Provisions Auckney,Carolyn Scott
70688644,Urmlaspyr,No Key Account,No Key Account,No Key Account Manager,Thomas's Tools & Kits Urmlaspyr,Christina Hendrix
49111117,Tharsult,Private Buyer,Private Buyer,Magnus Mortensen,Thomas-Fischer Tharsult,Magnus Mortensen
81065438,Thornhold,Key Account,House of Wonders,Aewynn Aasimar,Thornhold House of Wonders,None
67110086,Thornhold,Key Account,Nobility,Eric the Cleric,Thornhold Nobility,None
85200335,Thornhold,Key Account,Sprite's & Spirits,Glandarok Lightheart,Thornhold Sprite's & Spirits,None
62954026,Alaghon,Key Account,Three Wishes,Claire Ynette,Three Wishes Alaghon,None
36223107,Arkanax,Key Account,Three Wishes,Claire Ynette,Three Wishes Arkanax,None
20798002,Arrabar,Key Account,Three Wishes,Claire Ynette,Three Wishes Arrabar,None
63217100,Athkatla,Key Account,Three Wishes,Claire Ynette,Three Wishes Athkatla,None
19983713,Baldur's Gate,Key Account,Three Wishes,Claire Ynette,Three Wishes Baldur's Gate,None
31192986,Bezentil,Key Account,Three Wishes,Claire Ynette,Three Wishes Bezentil,None
19689514,Calimport,Key Account,Three Wishes,Claire Ynette,Three Wishes Calimport,None
95865542,Cathyr,Key Account,Three Wishes,Claire Ynette,Three Wishes Cathyr,None
59803469,Cimbar,Key Account,Three Wishes,Claire Ynette,Three Wishes Cimbar,None
97590570,Citadel Adbarr,Key Account,Three Wishes,Claire Ynette,Three Wishes Citadel Adbarr,None
90094213,Citadel Felbarr,Key Account,Three Wishes,Claire Ynette,Three Wishes Citadel Felbarr,None
27945656,Crimmor,Key Account,Three Wishes,Claire Ynette,Three Wishes Crimmor,None
70744005,Daerlun,Key Account,Three Wishes,Claire Ynette,Three Wishes Daerlun,None
59609067,Darromar,Key Account,Three Wishes,Claire Ynette,Three Wishes Darromar,None
14793844,Dilpur,Key Account,Three Wishes,Claire Ynette,Three Wishes Dilpur,None
24607331,Eltabbar,Key Account,Three Wishes,Claire Ynette,Three Wishes Eltabbar,None
24067257,Elturel,Key Account,Three Wishes,Claire Ynette,Three Wishes Elturel,None
59882574,Erebos,Key Account,Three Wishes,Claire Ynette,Three Wishes Erebos,None
28053401,Eshpurta,Key Account,Three Wishes,Claire Ynette,Three Wishes Eshpurta,None
67096685,Everlund,Key Account,Three Wishes,Claire Ynette,Three Wishes Everlund,None
43068029,Eversult,Key Account,Three Wishes,Claire Ynette,Three Wishes Eversult,None
15837875,Farview,Key Account,Three Wishes,Claire Ynette,Three Wishes Farview,None
64508526,Gauntlgrym,Key Account,Three Wishes,Claire Ynette,Three Wishes Gauntlgrym,None
87277243,Goldenfields,Key Account,Three Wishes,Claire Ynette,Three Wishes Goldenfields,None
33049261,Gracklstugh,Key Account,Three Wishes,Claire Ynette,Three Wishes Gracklstugh,None
59242107,Halagard,Key Account,Three Wishes,Claire Ynette,Three Wishes Halagard,None
29123674,Harrowdale,Key Account,Three Wishes,Claire Ynette,Three Wishes Harrowdale,None
59835961,Heliogabalus,Key Account,Three Wishes,Claire Ynette,Three Wishes Heliogabalus,None
44418554,Heptios,Key Account,Three Wishes,Claire Ynette,Three Wishes Heptios,None
29189043,Hlath,Key Account,Three Wishes,Claire Ynette,Three Wishes Hlath,None
59274519,Holondeth,Key Account,Three Wishes,Claire Ynette,Three Wishes Holondeth,None
72435637,Huzuz,Key Account,Three Wishes,Claire Ynette,Three Wishes Huzuz,None
97931511,Iljak,Key Account,Three Wishes,Claire Ynette,Three Wishes Iljak,None
54465451,Iriaesbor,Key Account,Three Wishes,Claire Ynette,Three Wishes Iriaesbor,None
40764619,Khaerbaal,Key Account,Three Wishes,Claire Ynette,Three Wishes Khaerbaal,None
68527159,Krenalir,Key Account,Three Wishes,Claire Ynette,Three Wishes Krenalir,None
